Date;Code INSEE region;Region;Vitesse du vent a 100m (m/s);Rayonnement solaire (W/m2)
2016-02-08;32;Hauts-de-France;11.1575;64.75125
2016-02-08;44;Grand Est;9.87875;45.64375
2016-02-08;52;Pays de la Loire;12.56375;62.558749999999996
2016-02-08;53;Bretagne;13.64875;63.4975
2016-02-08;75;Nouvelle-Aquitaine;9.2725;61.045
2016-02-08;76;Occitanie;6.9325;102.39
2016-02-08;84;Auvergne-Rhone-Alpes;4.38125;48.9875
2016-02-08;93;Provence-Alpes-Cote d'Azur;8.35875;114.69999999999999
2016-02-09;11;Ile-de-France;9.70625;47.3875
2016-02-09;24;Centre-Val de Loire;10.34375;42.43875
2016-02-09;27;Bourgogne-Franche-Comte;8.865;28.97625
2016-02-09;28;Normandie;10.4175;46.276250000000005
2016-02-09;32;Hauts-de-France;9.61;28.1925
2016-02-09;44;Grand Est;9.1475;24.525000000000002
2016-02-09;52;Pays de la Loire;11.4525;68.35875
2016-02-09;53;Bretagne;11.49;64.765
2016-02-09;75;Nouvelle-Aquitaine;8.54875;34.45625
2016-02-09;76;Occitanie;5.85375;55.154999999999994
2016-02-09;84;Auvergne-Rhone-Alpes;3.77375;38.81625
2016-02-09;93;Provence-Alpes-Cote d'Azur;8.1125;62.800000000000004
2016-02-10;11;Ile-de-France;8.31625;86.7375
2016-02-10;24;Centre-Val de Loire;8.87;100.35625
2016-02-10;27;Bourgogne-Franche-Comte;7.46625;87.42625
2016-02-10;28;Normandie;8.629999999999999;80.715
2016-02-10;32;Hauts-de-France;7.94625;61.92625
2016-02-10;44;Grand Est;7.7975;61.005
2016-02-10;52;Pays de la Loire;9.9575;100.635
2016-02-10;53;Bretagne;10.42125;94.83375000000001
2016-02-10;75;Nouvelle-Aquitaine;7.9425;59.191250000000004
2016-02-10;76;Occitanie;6.00875;63.605
2016-02-10;84;Auvergne-Rhone-Alpes;3.52875;95.94875
2016-02-10;93;Provence-Alpes-Cote d'Azur;8.34875;122.85375
2016-02-11;11;Ile-de-France;7.6025;78.83999999999999
2016-02-11;24;Centre-Val de Loire;8.20375;82.2025
2016-02-11;27;Bourgogne-Franche-Comte;6.465;82.37125
2016-02-11;28;Normandie;8.81375;77.91749999999999
2016-02-11;32;Hauts-de-France;7.29;71.85875
2016-02-11;44;Grand Est;6.4475;69.36375
2016-02-11;52;Pays de la Loire;10.11;97.13
2016-02-11;53;Bretagne;10.4775;94.6675
2016-02-11;75;Nouvelle-Aquitaine;8.385;56.73625
2016-02-11;76;Occitanie;6.71125;71.33125
2016-02-11;84;Auvergne-Rhone-Alpes;3.47;91.03
2016-02-11;93;Provence-Alpes-Cote d'Azur;7.59125;120.7925
2016-02-12;11;Ile-de-France;7.65625;25.748749999999998
2016-02-12;24;Centre-Val de Loire;8.47125;30.43375
2016-02-12;27;Bourgogne-Franche-Comte;6.9425;33.9475
2016-02-12;28;Normandie;8.90625;31.61875
2016-02-12;32;Hauts-de-France;7.745;49.49
2016-02-12;44;Grand Est;6.35875;59.53750000000001
2016-02-12;52;Pays de la Loire;10.2725;81.18625
2016-02-12;53;Bretagne;10.73375;84.27125000000001
2016-02-12;75;Nouvelle-Aquitaine;8.72;72.5025
2016-02-12;76;Occitanie;7.675;57.417500000000004
2016-02-12;84;Auvergne-Rhone-Alpes;4.13875;40.98625
2016-02-12;93;Provence-Alpes-Cote d'Azur;6.61875;36.31375
2016-02-13;11;Ile-de-France;6.66125;30.4475
2016-02-13;24;Centre-Val de Loire;8.64875;48.1175
2016-02-13;27;Bourgogne-Franche-Comte;7.11125;48.44125
2016-02-13;28;Normandie;7.80375;39.595
2016-02-13;32;Hauts-de-France;6.45375;24.731250000000003
2016-02-13;44;Grand Est;6.15125;36.4725
2016-02-13;52;Pays de la Loire;9.79;71.49375
2016-02-13;53;Bretagne;9.88625;64.80875
2016-02-13;75;Nouvelle-Aquitaine;8.21875;85.0075
2016-02-13;76;Occitanie;8.32;94.72375
2016-02-13;84;Auvergne-Rhone-Alpes;4.235;60.52875
2016-02-13;93;Provence-Alpes-Cote d'Azur;5.92;72.40625
2016-02-14;11;Ile-de-France;6.4675;66.19
2016-02-14;24;Centre-Val de Loire;7.29125;73.1
2016-02-14;27;Bourgogne-Franche-Comte;6.09;40.778749999999995
2016-02-14;28;Normandie;7.37625;65.75999999999999
2016-02-14;32;Hauts-de-France;6.6725;53.66375
2016-02-14;44;Grand Est;6.46125;54.05875
2016-02-14;52;Pays de la Loire;8.25;94.50375
2016-02-14;53;Bretagne;8.6775;82.1975
2016-02-14;75;Nouvelle-Aquitaine;6.87375;76.58874999999999
2016-02-14;76;Occitanie;8.16;110.9325
2016-02-14;84;Auvergne-Rhone-Alpes;4.32875;69.39375
2016-02-14;93;Provence-Alpes-Cote d'Azur;5.1575;116.58125
2016-02-15;11;Ile-de-France;6.3075;103.0225
2016-02-15;24;Centre-Val de Loire;6.39125;96.47125
2016-02-15;27;Bourgogne-Franche-Comte;5.64875;69.95875
2016-02-15;28;Normandie;7.3775;91.7325
2016-02-15;32;Hauts-de-France;6.48125;94.16375
2016-02-15;44;Grand Est;5.31375;63.25125
2016-02-15;52;Pays de la Loire;7.6125;119.23625
2016-02-15;53;Bretagne;7.56625;106.80375
2016-02-15;75;Nouvelle-Aquitaine;5.7275;107.79625
2016-02-15;76;Occitanie;8.46;124.56375
2016-02-15;84;Auvergne-Rhone-Alpes;4.17;82.15375
2016-02-15;93;Provence-Alpes-Cote d'Azur;4.20125;119.185
2016-02-16;11;Ile-de-France;6.27;123.8275
2016-02-16;24;Centre-Val de Loire;6.20125;131.29500000000002
2016-02-16;27;Bourgogne-Franche-Comte;5.9825;105.19625
2016-02-16;28;Normandie;7.38875;112.30624999999999
2016-02-16;32;Hauts-de-France;6.3774999999999995;115.13
2016-02-16;44;Grand Est;5.43875;103.26625
2016-02-16;52;Pays de la Loire;6.8525;128.13875
2016-02-16;53;Bretagne;7.92875;119.91499999999999
2016-02-16;75;Nouvelle-Aquitaine;5.2437499999999995;140.98625
2016-02-16;76;Occitanie;8.005;121.42875000000001
2016-02-16;84;Auvergne-Rhone-Alpes;3.87;89.985
2016-02-16;93;Provence-Alpes-Cote d'Azur;4.52375;100.53125
2016-02-17;11;Ile-de-France;6.5125;125.6
2016-02-17;24;Centre-Val de Loire;5.734999999999999;120.12125
2016-02-17;27;Bourgogne-Franche-Comte;4.8625;79.43375
2016-02-17;28;Normandie;8.01125;85.94875
2016-02-17;32;Hauts-de-France;6.9662500000000005;119.34875000000001
2016-02-17;44;Grand Est;5.53625;87.7775
2016-02-17;52;Pays de la Loire;6.79875;90.05875
2016-02-17;53;Bretagne;7.53;24.005000000000003
2016-02-17;75;Nouvelle-Aquitaine;4.405;139.12375
2016-02-17;76;Occitanie;6.8025;148.69375
2016-02-17;84;Auvergne-Rhone-Alpes;3.1525;95.23375
2016-02-17;93;Provence-Alpes-Cote d'Azur;4.65625;137.7825
2016-02-18;11;Ile-de-France;7.6575;56.1125
2016-02-18;24;Centre-Val de Loire;6.765;44.824999999999996
2016-02-18;27;Bourgogne-Franche-Comte;5.3825;74.5075
2016-02-18;28;Normandie;9.4375;94.9125
2016-02-18;32;Hauts-de-France;8.4525;41.22
2016-02-18;44;Grand Est;6.2975;80.05875
2016-02-18;52;Pays de la Loire;7.532500000000001;101.27625
2016-02-18;53;Bretagne;9.16375;112.3775
2016-02-18;75;Nouvelle-Aquitaine;5.01375;76.55625
2016-02-18;76;Occitanie;5.83875;72.97625000000001
2016-02-18;84;Auvergne-Rhone-Alpes;2.96125;82.25125
2016-02-18;93;Provence-Alpes-Cote d'Azur;5.1125;96.24625
2016-02-19;11;Ile-de-France;8.25125;104.71875
2016-02-19;24;Centre-Val de Loire;7.68875;111.5275
2016-02-19;27;Bourgogne-Franche-Comte;5.6;104.62375
2016-02-19;28;Normandie;9.92125;99.545
2016-02-19;32;Hauts-de-France;8.94125;96.48
2016-02-19;44;Grand Est;7.48;98.40375
2016-02-19;52;Pays de la Loire;8.161249999999999;107.99875
2016-02-19;53;Bretagne;8.88;66.8875
2016-02-19;75;Nouvelle-Aquitaine;4.9825;118.48249999999999
2016-02-19;76;Occitanie;5.85625;147.905
2016-02-19;84;Auvergne-Rhone-Alpes;2.8725;121.04249999999999
2016-02-19;93;Provence-Alpes-Cote d'Azur;6.86375;157.7275
2016-02-20;11;Ile-de-France;8.6325;27.425
2016-02-20;24;Centre-Val de Loire;8.37875;32.3375
2016-02-20;27;Bourgogne-Franche-Comte;6.285;20.74125
2016-02-20;28;Normandie;9.6325;36.25375
2016-02-20;32;Hauts-de-France;9.2275;25.75875
2016-02-20;44;Grand Est;7.695;15.291250000000002
2016-02-20;52;Pays de la Loire;8.13125;59.285
2016-02-20;53;Bretagne;9.24;63.26125
2016-02-20;75;Nouvelle-Aquitaine;4.715;66.0675
2016-02-20;76;Occitanie;5.44625;125.85125
2016-02-20;84;Auvergne-Rhone-Alpes;2.5025;55.0575
2016-02-20;93;Provence-Alpes-Cote d'Azur;7.7675;149.67624999999998
2016-02-21;11;Ile-de-France;7.7787500000000005;36.63125
2016-02-21;24;Centre-Val de Loire;7.75125;45.205
2016-02-21;27;Bourgogne-Franche-Comte;6.02875;55.15875
2016-02-21;28;Normandie;8.415;49.325
2016-02-21;32;Hauts-de-France;8.303749999999999;31.915
2016-02-21;44;Grand Est;7.39375;38.0325
2016-02-21;52;Pays de la Loire;7.73375;74.70375
2016-02-21;53;Bretagne;8.432500000000001;67.89375
2016-02-21;75;Nouvelle-Aquitaine;4.7675;97.15625
2016-02-21;76;Occitanie;5.385;153.51749999999998
2016-02-21;84;Auvergne-Rhone-Alpes;2.5275;139.49
2016-02-21;93;Provence-Alpes-Cote d'Azur;6.84375;155.11374999999998
2016-02-22;11;Ile-de-France;6.03625;29.884999999999998
2016-02-22;24;Centre-Val de Loire;6.1537500000000005;59.705
2016-02-22;27;Bourgogne-Franche-Comte;4.61375;102.12124999999999
2016-02-22;28;Normandie;6.3325000000000005;21.69125
2016-02-22;32;Hauts-de-France;6.3100000000000005;13.64125
2016-02-22;44;Grand Est;5.59375;62.68875
2016-02-22;52;Pays de la Loire;6.89375;61.045
2016-02-22;53;Bretagne;6.8525;41.51125
2016-02-22;75;Nouvelle-Aquitaine;5.08125;91.525
2016-02-22;76;Occitanie;6.11375;96.4575
2016-02-22;84;Auvergne-Rhone-Alpes;2.74875;108.67999999999999
2016-02-22;93;Provence-Alpes-Cote d'Azur;5.92875;88.3825
2016-02-23;11;Ile-de-France;5.41125;97.1275
2016-02-23;24;Centre-Val de Loire;6.07125;51.04125
2016-02-23;27;Bourgogne-Franche-Comte;4.67625;23.07875
2016-02-23;28;Normandie;5.92625;114.06
2016-02-23;32;Hauts-de-France;5.29;105.585
2016-02-23;44;Grand Est;4.7325;55.11125
2016-02-23;52;Pays de la Loire;7.28375;55.42125
2016-02-23;53;Bretagne;7.4075;67.23
2016-02-23;75;Nouvelle-Aquitaine;5.98875;40.5325
2016-02-23;76;Occitanie;7.03125;82.61500000000001
2016-02-23;84;Auvergne-Rhone-Alpes;2.7275;52.43625
2016-02-23;93;Provence-Alpes-Cote d'Azur;6.51875;146.65875
2016-02-24;11;Ile-de-France;5.39875;63.8575
2016-02-24;24;Centre-Val de Loire;6.18875;26.70875
2016-02-24;27;Bourgogne-Franche-Comte;4.202500000000001;72.75875
2016-02-24;28;Normandie;6.367500000000001;64.33500000000001
2016-02-24;32;Hauts-de-France;5.3075;88.11
2016-02-24;44;Grand Est;4.45875;95.27000000000001
2016-02-24;52;Pays de la Loire;7.87375;28.09375
2016-02-24;53;Bretagne;8.256250000000001;31.63625
2016-02-24;75;Nouvelle-Aquitaine;5.7125;85.93875
2016-02-24;76;Occitanie;7.19625;122.75
2016-02-24;84;Auvergne-Rhone-Alpes;3.395;64.5175
2016-02-24;93;Provence-Alpes-Cote d'Azur;7.31625;152.11625
2016-02-25;11;Ile-de-France;6.305;120.03625
2016-02-25;24;Centre-Val de Loire;6.51;119.88
2016-02-25;27;Bourgogne-Franche-Comte;4.89375;70.47749999999999
2016-02-25;28;Normandie;7.70875;118.22625
2016-02-25;32;Hauts-de-France;6.313750000000001;108.56375
2016-02-25;44;Grand Est;4.8725;114.17125
2016-02-25;52;Pays de la Loire;8.94;133.72875
2016-02-25;53;Bretagne;9.09625;116.25375
2016-02-25;75;Nouvelle-Aquitaine;5.7925;79.00375
2016-02-25;76;Occitanie;7.98625;97.2825
2016-02-25;84;Auvergne-Rhone-Alpes;3.8025;53.18
2016-02-25;93;Provence-Alpes-Cote d'Azur;7.1362499999999995;129.1175
2016-02-26;11;Ile-de-France;7.11375;96.77875
2016-02-26;24;Centre-Val de Loire;6.89;104.16375
2016-02-26;27;Bourgogne-Franche-Comte;5.3412500000000005;126.74875
2016-02-26;28;Normandie;8.12875;93.4025
2016-02-26;32;Hauts-de-France;7.3475;85.4125
2016-02-26;44;Grand Est;5.50375;109.7275
2016-02-26;52;Pays de la Loire;8.63;109.875
2016-02-26;53;Bretagne;8.88125;60.85125
2016-02-26;75;Nouvelle-Aquitaine;6.1525;137.535
2016-02-26;76;Occitanie;8.91375;136.61
2016-02-26;84;Auvergne-Rhone-Alpes;3.97375;131.20625
2016-02-26;93;Provence-Alpes-Cote d'Azur;7.01875;141.4225
2016-02-27;11;Ile-de-France;8.78375;126.93875
2016-02-27;24;Centre-Val de Loire;8.25375;123.06375
2016-02-27;27;Bourgogne-Franche-Comte;6.66;135.39499999999998
2016-02-27;28;Normandie;9.45625;114.49000000000001
2016-02-27;32;Hauts-de-France;9.095;117.5125
2016-02-27;44;Grand Est;6.76375;141.21375
2016-02-27;52;Pays de la Loire;9.34;100.89125
2016-02-27;53;Bretagne;9.60625;110.27875
2016-02-27;75;Nouvelle-Aquitaine;6.61625;53.38250000000001
2016-02-27;76;Occitanie;10.2625;50.60875
2016-02-27;84;Auvergne-Rhone-Alpes;4.52875;89.02625
2016-02-27;93;Provence-Alpes-Cote d'Azur;7.80875;35.32125
2016-02-28;11;Ile-de-France;9.0625;149.45000000000002
2016-02-28;24;Centre-Val de Loire;8.56375;127.61875
2016-02-28;27;Bourgogne-Franche-Comte;6.54625;93.75375000000001
2016-02-28;28;Normandie;9.98125;124.2025
2016-02-28;32;Hauts-de-France;9.49625;138.11124999999998
2016-02-28;44;Grand Est;7.155;97.94125
2016-02-28;52;Pays de la Loire;9.27125;149.64375
2016-02-28;53;Bretagne;9.31875;123.7625
2016-02-28;75;Nouvelle-Aquitaine;6.734999999999999;107.17750000000001
2016-02-28;76;Occitanie;11.005;82.17375
2016-02-28;84;Auvergne-Rhone-Alpes;4.73;105.665
2016-02-28;93;Provence-Alpes-Cote d'Azur;8.14125;93.70750000000001
2016-02-29;11;Ile-de-France;8.89875;154.59125
2016-02-29;24;Centre-Val de Loire;8.6525;157.8325
2016-02-29;27;Bourgogne-Franche-Comte;6.975;69.34625
2016-02-29;28;Normandie;10.31625;126.0025
2016-02-29;32;Hauts-de-France;9.35625;133.8275
2016-02-29;44;Grand Est;7.7275;86.41624999999999
2016-02-29;52;Pays de la Loire;9.95;162.58625
2016-02-29;53;Bretagne;10.225;117.7325
2016-02-29;75;Nouvelle-Aquitaine;7.375;155.60375
2016-02-29;76;Occitanie;10.9675;99.46625
2016-02-29;84;Auvergne-Rhone-Alpes;4.885;62.99125
2016-02-29;93;Provence-Alpes-Cote d'Azur;7.88;124.69624999999999
2016-03-01;11;Ile-de-France;8.026250000000001;36.911249999999995
2016-03-01;24;Centre-Val de Loire;8.655;58.39125
2016-03-01;27;Bourgogne-Franche-Comte;6.9375;125.325
2016-03-01;28;Normandie;9.9525;25.485
2016-03-01;32;Hauts-de-France;8.6125;22.925
2016-03-01;44;Grand Est;7.09875;91.67125
2016-03-01;52;Pays de la Loire;9.545;39.2175
2016-03-01;53;Bretagne;10.8625;30.9225
2016-03-01;75;Nouvelle-Aquitaine;8.03;89.40875
2016-03-01;76;Occitanie;10.86125;155.5775
2016-03-01;84;Auvergne-Rhone-Alpes;4.47875;140.97375
2016-03-01;93;Provence-Alpes-Cote d'Azur;8.76;180.6675
2016-03-02;11;Ile-de-France;7.63375;104.73625
2016-03-02;24;Centre-Val de Loire;8.3625;100.04624999999999
2016-03-02;27;Bourgogne-Franche-Comte;7.24125;50.6325
2016-03-02;28;Normandie;9.07125;104.75375
2016-03-02;32;Hauts-de-France;8.07375;104.54625
2016-03-02;44;Grand Est;6.45375;57.84
2016-03-02;52;Pays de la Loire;9.60625;116.8125
2016-03-02;53;Bretagne;10.33125;121.48375
2016-03-02;75;Nouvelle-Aquitaine;8.40875;74.28
2016-03-02;76;Occitanie;9.47625;66.24374999999999
2016-03-02;84;Auvergne-Rhone-Alpes;4.1075;69.33375
2016-03-02;93;Provence-Alpes-Cote d'Azur;9.7125;148.6875
2016-03-03;11;Ile-de-France;6.70875;121.35125
2016-03-03;24;Centre-Val de Loire;7.5249999999999995;113.43125
2016-03-03;27;Bourgogne-Franche-Comte;6.21;94.7625
2016-03-03;28;Normandie;7.775;113.21625
2016-03-03;32;Hauts-de-France;6.9775;120.28875
2016-03-03;44;Grand Est;6.295;92.82624999999999
2016-03-03;52;Pays de la Loire;8.4175;102.47625000000001
2016-03-03;53;Bretagne;9.425;60.54125
2016-03-03;75;Nouvelle-Aquitaine;8.59;95.9625
2016-03-03;76;Occitanie;8.678749999999999;121.31875
2016-03-03;84;Auvergne-Rhone-Alpes;3.835;92.33125
2016-03-03;93;Provence-Alpes-Cote d'Azur;9.95375;177.33875
2016-03-04;11;Ile-de-France;6.18875;68.19375
2016-03-04;24;Centre-Val de Loire;6.80875;46.041250000000005
2016-03-04;27;Bourgogne-Franche-Comte;5.9925;43.5775
2016-03-04;28;Normandie;6.56;106.72625
2016-03-04;32;Hauts-de-France;6.44125;108.11125
2016-03-04;44;Grand Est;5.50625;44.708749999999995
2016-03-04;52;Pays de la Loire;7.99875;78.82
2016-03-04;53;Bretagne;8.0925;113.60249999999999
2016-03-04;75;Nouvelle-Aquitaine;7.9125;48.72
2016-03-04;76;Occitanie;8.2925;106.66
2016-03-04;84;Auvergne-Rhone-Alpes;3.96375;67.73125
2016-03-04;93;Provence-Alpes-Cote d'Azur;8.15375;143.95625
2016-03-05;11;Ile-de-France;6.27375;97.47625
2016-03-05;24;Centre-Val de Loire;6.46;95.38625
2016-03-05;27;Bourgogne-Franche-Comte;5.415;99.72125000000001
2016-03-05;28;Normandie;6.925;129.24125
2016-03-05;32;Hauts-de-France;6.50625;100.31
2016-03-05;44;Grand Est;5.1975;83.67875000000001
2016-03-05;52;Pays de la Loire;7.3275;133.4475
2016-03-05;53;Bretagne;8.348749999999999;133.85125
2016-03-05;75;Nouvelle-Aquitaine;7.3475;119.22749999999999
2016-03-05;76;Occitanie;7.76;134.7475
2016-03-05;84;Auvergne-Rhone-Alpes;3.61625;109.3525
2016-03-05;93;Provence-Alpes-Cote d'Azur;7.61625;156.99625
2016-03-06;11;Ile-de-France;6.60125;127.59375
2016-03-06;24;Centre-Val de Loire;6.39875;134.57
2016-03-06;27;Bourgogne-Franche-Comte;5.11125;115.7175
2016-03-06;28;Normandie;8.39125;132.535
2016-03-06;32;Hauts-de-France;6.7875;123.11250000000001
2016-03-06;44;Grand Est;4.9275;102.2575
2016-03-06;52;Pays de la Loire;8.18125;147.58375
2016-03-06;53;Bretagne;8.2725;125.1425
2016-03-06;75;Nouvelle-Aquitaine;6.90625;148.00875
2016-03-06;76;Occitanie;8.6325;160.9
2016-03-06;84;Auvergne-Rhone-Alpes;3.94;145.1925
2016-03-06;93;Provence-Alpes-Cote d'Azur;7.11625;192.92125000000001
2016-03-07;11;Ile-de-France;6.6675;124.76375
2016-03-07;24;Centre-Val de Loire;6.40375;142.8175
2016-03-07;27;Bourgogne-Franche-Comte;5.05;114.995
2016-03-07;28;Normandie;8.2125;141.95000000000002
2016-03-07;32;Hauts-de-France;6.79625;126.795
2016-03-07;44;Grand Est;4.26;102.58125
2016-03-07;52;Pays de la Loire;7.91625;154.85125
2016-03-07;53;Bretagne;8.9;140.69875000000002
2016-03-07;75;Nouvelle-Aquitaine;6.70875;130.09375
2016-03-07;76;Occitanie;8.645;115.8875
2016-03-07;84;Auvergne-Rhone-Alpes;3.75875;154.28125
2016-03-07;93;Provence-Alpes-Cote d'Azur;6.00625;194.38
2016-03-08;11;Ile-de-France;6.0;124.90625
2016-03-08;24;Centre-Val de Loire;5.76875;138.2225
2016-03-08;27;Bourgogne-Franche-Comte;4.61625;121.71249999999999
2016-03-08;28;Normandie;7.29125;94.53375
2016-03-08;32;Hauts-de-France;6.31125;115.38499999999999
2016-03-08;44;Grand Est;4.21125;120.2
2016-03-08;52;Pays de la Loire;7.3125;130.945
2016-03-08;53;Bretagne;8.776250000000001;57.02
2016-03-08;75;Nouvelle-Aquitaine;5.7225;165.185
2016-03-08;76;Occitanie;8.99375;182.74374999999998
2016-03-08;84;Auvergne-Rhone-Alpes;4.2125;144.12375
2016-03-08;93;Provence-Alpes-Cote d'Azur;4.91375;188.09625
2016-03-09;11;Ile-de-France;6.515000000000001;48.10125
2016-03-09;24;Centre-Val de Loire;6.3675;85.78999999999999
2016-03-09;27;Bourgogne-Franche-Comte;5.69375;110.14
2016-03-09;28;Normandie;6.975;70.58375000000001
2016-03-09;32;Hauts-de-France;6.775;44.90875
2016-03-09;44;Grand Est;5.09125;122.48375
2016-03-09;52;Pays de la Loire;8.415000000000001;120.45375
2016-03-09;53;Bretagne;8.84;124.67125
2016-03-09;75;Nouvelle-Aquitaine;5.47375;113.76375
2016-03-09;76;Occitanie;8.975;75.94875
2016-03-09;84;Auvergne-Rhone-Alpes;4.29;123.20875
2016-03-09;93;Provence-Alpes-Cote d'Azur;3.95625;172.4925
2016-03-10;11;Ile-de-France;5.8975;89.4325
2016-03-10;24;Centre-Val de Loire;6.34125;110.88125
2016-03-10;27;Bourgogne-Franche-Comte;6.14875;143.67625
2016-03-10;28;Normandie;6.18125;93.785
2016-03-10;32;Hauts-de-France;6.2275;101.44875
2016-03-10;44;Grand Est;6.06875;119.8875
2016-03-10;52;Pays de la Loire;7.81125;89.36749999999999
2016-03-10;53;Bretagne;8.00625;125.71874999999999
2016-03-10;75;Nouvelle-Aquitaine;4.94375;120.6175
2016-03-10;76;Occitanie;9.07375;165.4575
2016-03-10;84;Auvergne-Rhone-Alpes;4.35;165.02875
2016-03-10;93;Provence-Alpes-Cote d'Azur;3.605;184.03875
2016-03-11;11;Ile-de-France;5.96125;157.60875000000001
2016-03-11;24;Centre-Val de Loire;6.16;134.16750000000002
2016-03-11;27;Bourgogne-Franche-Comte;6.30625;174.33249999999998
2016-03-11;28;Normandie;6.24875;154.59375
2016-03-11;32;Hauts-de-France;6.195;165.34625
2016-03-11;44;Grand Est;6.58;148.30625
2016-03-11;52;Pays de la Loire;6.9875;138.53375
2016-03-11;53;Bretagne;6.3625;136.35625
2016-03-11;75;Nouvelle-Aquitaine;4.1975;141.70875
2016-03-11;76;Occitanie;8.50125;178.8125
2016-03-11;84;Auvergne-Rhone-Alpes;4.23625;171.615
2016-03-11;93;Provence-Alpes-Cote d'Azur;4.07125;173.27
2016-03-12;11;Ile-de-France;6.7675;167.21375
2016-03-12;24;Centre-Val de Loire;6.875;165.995
2016-03-12;27;Bourgogne-Franche-Comte;6.66625;165.15375
2016-03-12;28;Normandie;6.54375;155.66375
2016-03-12;32;Hauts-de-France;6.82875;156.38125
2016-03-12;44;Grand Est;7.2075;158.885
2016-03-12;52;Pays de la Loire;7.01375;162.24875
2016-03-12;53;Bretagne;6.37;149.25625
2016-03-12;75;Nouvelle-Aquitaine;3.9825;161.67125
2016-03-12;76;Occitanie;7.72625;181.18125
2016-03-12;84;Auvergne-Rhone-Alpes;4.26;172.40375
2016-03-12;93;Provence-Alpes-Cote d'Azur;5.32;199.525
2016-03-13;11;Ile-de-France;7.34625;176.47
2016-03-13;24;Centre-Val de Loire;7.23;159.30125
2016-03-13;27;Bourgogne-Franche-Comte;6.65125;121.5425
2016-03-13;28;Normandie;7.165;173.16375
2016-03-13;32;Hauts-de-France;7.3;177.0175
2016-03-13;44;Grand Est;7.2775;148.51999999999998
2016-03-13;52;Pays de la Loire;7.46125;188.10125000000002
2016-03-13;53;Bretagne;7.018750000000001;179.98625
2016-03-13;75;Nouvelle-Aquitaine;4.12625;188.7225
2016-03-13;76;Occitanie;6.83875;178.28875
2016-03-13;84;Auvergne-Rhone-Alpes;4.01875;137.03
2016-03-13;93;Provence-Alpes-Cote d'Azur;7.2525;163.60625
2016-03-14;11;Ile-de-France;7.3775;181.3125
2016-03-14;24;Centre-Val de Loire;6.84125;174.08
2016-03-14;27;Bourgogne-Franche-Comte;5.79;174.35000000000002
2016-03-14;28;Normandie;7.5;177.95
2016-03-14;32;Hauts-de-France;7.59125;181.5775
2016-03-14;44;Grand Est;6.71125;170.1375
2016-03-14;52;Pays de la Loire;7.79125;169.11875
2016-03-14;53;Bretagne;7.4;174.0025
2016-03-14;75;Nouvelle-Aquitaine;3.8225000000000002;179.01875
2016-03-14;76;Occitanie;5.875;189.75625
2016-03-14;84;Auvergne-Rhone-Alpes;3.7325;199.04000000000002
2016-03-14;93;Provence-Alpes-Cote d'Azur;8.20125;198.8375
2016-03-15;11;Ile-de-France;6.935;186.77625
2016-03-15;24;Centre-Val de Loire;6.41125;195.22125
2016-03-15;27;Bourgogne-Franche-Comte;4.975;182.03375
2016-03-15;28;Normandie;7.07625;185.48250000000002
2016-03-15;32;Hauts-de-France;7.0625;156.81375
2016-03-15;44;Grand Est;5.6675;156.15
2016-03-15;52;Pays de la Loire;7.205;195.6275
2016-03-15;53;Bretagne;7.3675;192.09500000000003
2016-03-15;75;Nouvelle-Aquitaine;3.7575000000000003;188.02
2016-03-15;76;Occitanie;5.21;182.1575
